scenario,severity,variant,n_tags_mean,clean_horizon_mean,perturbed_horizon_mean,horizon_delta_mean,horizon_ratio_mean,clean_n_events_mean,perturbed_n_events_mean,event_count_delta_mean,event_count_ratio_mean,clean_n_act_mean,perturbed_n_act_mean,act_count_delta_mean,act_count_ratio_mean,clean_n_rtn_mean,perturbed_n_rtn_mean,rtn_count_delta_mean,rtn_count_ratio_mean,act_tag_set_jaccard_mean,all_event_tag_set_jaccard_mean,act_tag_multiset_jaccard_mean,all_tag_type_multiset_jaccard_mean,act_tag_time_multiset_jaccard_mean,all_tag_type_time_multiset_jaccard_mean,act_sequence_lcs_similarity_mean,all_sequence_lcs_similarity_mean,state_hamming_fraction_mean,state_active_cell_jaccard_mean,state_clean_active_cells_mean,state_perturbed_active_cells_mean,state_active_cell_ratio_mean,n_tags_std,clean_horizon_std,perturbed_horizon_std,horizon_delta_std,horizon_ratio_std,clean_n_events_std,perturbed_n_events_std,event_count_delta_std,event_count_ratio_std,clean_n_act_std,perturbed_n_act_std,act_count_delta_std,act_count_ratio_std,clean_n_rtn_std,perturbed_n_rtn_std,rtn_count_delta_std,rtn_count_ratio_std,act_tag_set_jaccard_std,all_event_tag_set_jaccard_std,act_tag_multiset_jaccard_std,all_tag_type_multiset_jaccard_std,act_tag_time_multiset_jaccard_std,all_tag_type_time_multiset_jaccard_std,act_sequence_lcs_similarity_std,all_sequence_lcs_similarity_std,state_hamming_fraction_std,state_active_cell_jaccard_std,state_clean_active_cells_std,state_perturbed_active_cells_std,state_active_cell_ratio_std,n_tags_p05,clean_horizon_p05,perturbed_horizon_p05,horizon_delta_p05,horizon_ratio_p05,clean_n_events_p05,perturbed_n_events_p05,event_count_delta_p05,event_count_ratio_p05,clean_n_act_p05,perturbed_n_act_p05,act_count_delta_p05,act_count_ratio_p05,clean_n_rtn_p05,perturbed_n_rtn_p05,rtn_count_delta_p05,rtn_count_ratio_p05,act_tag_set_jaccard_p05,all_event_tag_set_jaccard_p05,act_tag_multiset_jaccard_p05,all_tag_type_multiset_jaccard_p05,act_tag_time_multiset_jaccard_p05,all_tag_type_time_multiset_jaccard_p05,act_sequence_lcs_similarity_p05,all_sequence_lcs_similarity_p05,state_hamming_fraction_p05,state_active_cell_jaccard_p05,state_clean_active_cells_p05,state_perturbed_active_cells_p05,state_active_cell_ratio_p05,n_tags_p50,clean_horizon_p50,perturbed_horizon_p50,horizon_delta_p50,horizon_ratio_p50,clean_n_events_p50,perturbed_n_events_p50,event_count_delta_p50,event_count_ratio_p50,clean_n_act_p50,perturbed_n_act_p50,act_count_delta_p50,act_count_ratio_p50,clean_n_rtn_p50,perturbed_n_rtn_p50,rtn_count_delta_p50,rtn_count_ratio_p50,act_tag_set_jaccard_p50,all_event_tag_set_jaccard_p50,act_tag_multiset_jaccard_p50,all_tag_type_multiset_jaccard_p50,act_tag_time_multiset_jaccard_p50,all_tag_type_time_multiset_jaccard_p50,act_sequence_lcs_similarity_p50,all_sequence_lcs_similarity_p50,state_hamming_fraction_p50,state_active_cell_jaccard_p50,state_clean_active_cells_p50,state_perturbed_active_cells_p50,state_active_cell_ratio_p50,n_tags_p95,clean_horizon_p95,perturbed_horizon_p95,horizon_delta_p95,horizon_ratio_p95,clean_n_events_p95,perturbed_n_events_p95,event_count_delta_p95,event_count_ratio_p95,clean_n_act_p95,perturbed_n_act_p95,act_count_delta_p95,act_count_ratio_p95,clean_n_rtn_p95,perturbed_n_rtn_p95,rtn_count_delta_p95,rtn_count_ratio_p95,act_tag_set_jaccard_p95,all_event_tag_set_jaccard_p95,act_tag_multiset_jaccard_p95,all_tag_type_multiset_jaccard_p95,act_tag_time_multiset_jaccard_p95,all_tag_type_time_multiset_jaccard_p95,act_sequence_lcs_similarity_p95,all_sequence_lcs_similarity_p95,state_hamming_fraction_p95,state_active_cell_jaccard_p95,state_clean_active_cells_p95,state_perturbed_active_cells_p95,state_active_cell_ratio_p95
late_time_delay,0.0,repaired,57.0,59.0,59.0,0.0,1.0,16.085,16.085,0.0,1.0,12.993125,12.993125,0.0,1.0,3.091875,3.091875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,492.344375,492.344375,1.0,0.0,0.0,0.0,0.0,0.0,8.383222375738788,8.383222375738788,0.0,0.0,5.734883023181949,5.734883023181949,0.0,0.0,3.8347885319229587,3.8347885319229587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.04792359529173,239.04792359529173,0.0,57.0,59.0,59.0,0.0,1.0,6.0,6.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,157.0,157.0,1.0,57.0,59.0,59.0,0.0,1.0,16.0,16.0,0.0,1.0,13.0,13.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,456.5,456.5,1.0,57.0,59.0,59.0,0.0,1.0,25.0,25.0,0.0,1.0,21.0,21.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,888.0999999999985,888.0999999999985,1.0
late_time_delay,0.0,unrepaired,57.0,59.0,59.0,0.0,1.0,16.085,16.085,0.0,1.0,12.993125,12.993125,0.0,1.0,3.091875,3.091875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,492.344375,492.344375,1.0,0.0,0.0,0.0,0.0,0.0,8.383222375738788,8.383222375738788,0.0,0.0,5.734883023181949,5.734883023181949,0.0,0.0,3.8347885319229587,3.8347885319229587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.04792359529173,239.04792359529173,0.0,57.0,59.0,59.0,0.0,1.0,6.0,6.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,157.0,157.0,1.0,57.0,59.0,59.0,0.0,1.0,16.0,16.0,0.0,1.0,13.0,13.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,456.5,456.5,1.0,57.0,59.0,59.0,0.0,1.0,25.0,25.0,0.0,1.0,21.0,21.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,888.0999999999985,888.0999999999985,1.0
late_time_delay,0.05,repaired,57.0,59.0,56.05475,-2.945250000000003,0.9500805084745763,16.085,11.26,-4.825,0.6739778684922377,12.993125,8.455625,-4.5375,0.6255507777768801,3.091875,2.804375,-0.2875,0.8960392564951388,0.6218111326797399,0.7038443515275631,0.6255507777768801,0.6739778684922377,0.003163940670639394,0.003614381038128897,0.6255507777768801,0.6739778684922377,0.07094115497076024,0.5291567773511106,492.344375,281.985625,0.5858281214571748,0.0,0.0,0.0670090899701943,0.0670090899701948,0.0011357472876304274,8.383222375738788,7.89351279352317,2.3837428844956623,0.14306571813432759,5.734883023181949,4.977783593625694,2.26029048068298,0.16431445378645002,3.8347885319229587,3.8142188093953715,0.5544032469105958,0.22496433219301418,0.16366626671805012,0.15522828900228566,0.16431445378645002,0.14306571813432759,0.015089191404956412,0.0155057868221325,0.16431445378645002,0.14306571813432759,0.04194301191552865,0.1688611199180445,239.04792359529173,144.70911067993913,0.19273835913441248,57.0,59.0,56.05,-2.950000000000003,0.95,6.0,3.0,-9.0,0.4370535714285718,5.0,2.0,-8.0,0.38819444444444506,0.0,0.0,-1.0,0.5,0.375,0.46153846153846156,0.38819444444444506,0.4370535714285718,0.0,0.0,0.38819444444444506,0.4370535714285718,0.010818713450292398,0.26347456706035793,157.0,62.0,0.30531443111595785,57.0,59.0,56.05,-2.950000000000003,0.95,16.0,10.5,-5.0,0.6666666666666666,13.0,8.0,-4.0,0.625,2.0,2.0,0.0,1.0,0.6153846153846154,0.7142857142857143,0.625,0.6666666666666666,0.0,0.0,0.625,0.6666666666666666,0.06198830409356725,0.5294117647058824,456.5,283.5,0.5796635101590513,57.0,59.0,56.05,-2.950000000000003,0.95,25.0,20.0,-1.0,0.9090909090909091,21.0,16.0,-1.0,0.8888888888888888,8.0,7.0,0.0,1.0,0.8888888888888888,1.0,0.8888888888888888,0.9090909090909091,0.030303030303030304,0.02706456456456402,0.8888888888888888,0.9090909090909091,0.15175438596491228,0.8235617323852613,888.0999999999985,538.0499999999993,0.9524089635854337
late_time_delay,0.05,unrepaired,57.0,59.0,56.05475,-2.945250000000003,0.9500805084745763,16.085,11.26,-4.825,0.6739778684922377,12.993125,8.455625,-4.5375,0.6255507777768801,3.091875,2.804375,-0.2875,0.8960392564951388,0.6218111326797399,0.7038443515275631,0.6255507777768801,0.6739778684922377,0.003163940670639394,0.003614381038128897,0.6255507777768801,0.6739778684922377,0.07094115497076024,0.5291567773511106,492.344375,281.985625,0.5858281214571748,0.0,0.0,0.0670090899701943,0.0670090899701948,0.0011357472876304274,8.383222375738788,7.89351279352317,2.3837428844956623,0.14306571813432759,5.734883023181949,4.977783593625694,2.26029048068298,0.16431445378645002,3.8347885319229587,3.8142188093953715,0.5544032469105958,0.22496433219301418,0.16366626671805012,0.15522828900228566,0.16431445378645002,0.14306571813432759,0.015089191404956412,0.0155057868221325,0.16431445378645002,0.14306571813432759,0.04194301191552865,0.1688611199180445,239.04792359529173,144.70911067993913,0.19273835913441248,57.0,59.0,56.05,-2.950000000000003,0.95,6.0,3.0,-9.0,0.4370535714285718,5.0,2.0,-8.0,0.38819444444444506,0.0,0.0,-1.0,0.5,0.375,0.46153846153846156,0.38819444444444506,0.4370535714285718,0.0,0.0,0.38819444444444506,0.4370535714285718,0.010818713450292398,0.26347456706035793,157.0,62.0,0.30531443111595785,57.0,59.0,56.05,-2.950000000000003,0.95,16.0,10.5,-5.0,0.6666666666666666,13.0,8.0,-4.0,0.625,2.0,2.0,0.0,1.0,0.6153846153846154,0.7142857142857143,0.625,0.6666666666666666,0.0,0.0,0.625,0.6666666666666666,0.06198830409356725,0.5294117647058824,456.5,283.5,0.5796635101590513,57.0,59.0,56.05,-2.950000000000003,0.95,25.0,20.0,-1.0,0.9090909090909091,21.0,16.0,-1.0,0.8888888888888888,8.0,7.0,0.0,1.0,0.8888888888888888,1.0,0.8888888888888888,0.9090909090909091,0.030303030303030304,0.02706456456456402,0.8888888888888888,0.9090909090909091,0.15175438596491228,0.8235617323852613,888.0999999999985,538.0499999999993,0.9524089635854337
late_time_delay,0.1,repaired,57.0,59.0,53.1326875,-5.867312499999998,0.9005540254237289,16.085,10.049375,-6.035625,0.5923329626692408,12.993125,7.524375,-5.46875,0.5510575731593367,3.091875,2.525,-0.566875,0.8051811519243378,0.5461873354540131,0.6172562487603491,0.5510575731593367,0.5923329626692408,0.0025377994207947067,0.0032457841657876864,0.5510575731593367,0.5923329626692408,0.09408991228070175,0.3900484744548752,492.344375,238.275625,0.4965488235398656,0.0,0.0,0.32946101647818077,0.32946101647818127,0.005584085025053907,8.383222375738788,7.89411691875638,2.900626089546355,0.16509473852915382,5.734883023181949,4.907867287015457,2.6323860903243284,0.18044100782677033,3.8347885319229587,3.7345008576837944,0.8436955749937017,0.29504116454870266,0.17824616237917515,0.16853771367972,0.18044100782677033,0.16509473852915382,0.014905818529077639,0.01552914637049418,0.18044100782677033,0.16509473852915382,0.050057783872677196,0.14940221269610043,239.04792359529173,130.82041805360728,0.19962300930957205,57.0,59.0,53.1,-5.899999999999999,0.9,6.0,2.0,-11.0,0.3333333333333333,5.0,2.0,-10.0,0.25,0.0,0.0,-2.0,0.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,0.25,0.3333333333333333,0.024853801169590642,0.1660254616198507,157.0,53.0,0.22252987237837912,57.0,59.0,53.1,-5.899999999999999,0.9,16.0,9.0,-6.0,0.5882352941176471,13.0,7.0,-5.0,0.5555555555555556,2.0,2.0,0.0,1.0,0.5333333333333333,0.6111111111111112,0.5555555555555556,0.5882352941176471,0.0,0.0,0.5555555555555556,0.5882352941176471,0.0827485380116959,0.38339254858562916,456.5,231.0,0.4787960109065662,57.0,59.0,53.1,-5.899999999999999,0.9,25.0,18.0,-2.0,0.8823529411764706,21.0,14.0,-1.0,0.8576190476190406,8.0,7.0,0.0,1.0,0.8503571428571376,0.8947368421052632,0.8576190476190406,0.8823529411764706,0.0,0.02442073170731663,0.8576190476190406,0.8823529411764706,0.18336257309941476,0.6576313924050627,888.0999999999985,464.09999999999854,0.9148211179184588
late_time_delay,0.1,unrepaired,57.0,59.0,53.1326875,-5.867312499999998,0.9005540254237289,16.085,10.049375,-6.035625,0.5923329626692408,12.993125,7.524375,-5.46875,0.5510575731593367,3.091875,2.525,-0.566875,0.8051811519243378,0.5461873354540131,0.6172562487603491,0.5510575731593367,0.5923329626692408,0.0025377994207947067,0.0032457841657876864,0.5510575731593367,0.5923329626692408,0.09408991228070175,0.3900484744548752,492.344375,238.275625,0.4965488235398656,0.0,0.0,0.32946101647818077,0.32946101647818127,0.005584085025053907,8.383222375738788,7.89411691875638,2.900626089546355,0.16509473852915382,5.734883023181949,4.907867287015457,2.6323860903243284,0.18044100782677033,3.8347885319229587,3.7345008576837944,0.8436955749937017,0.29504116454870266,0.17824616237917515,0.16853771367972,0.18044100782677033,0.16509473852915382,0.014905818529077639,0.01552914637049418,0.18044100782677033,0.16509473852915382,0.050057783872677196,0.14940221269610043,239.04792359529173,130.82041805360728,0.19962300930957205,57.0,59.0,53.1,-5.899999999999999,0.9,6.0,2.0,-11.0,0.3333333333333333,5.0,2.0,-10.0,0.25,0.0,0.0,-2.0,0.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,0.25,0.3333333333333333,0.024853801169590642,0.1660254616198507,157.0,53.0,0.22252987237837912,57.0,59.0,53.1,-5.899999999999999,0.9,16.0,9.0,-6.0,0.5882352941176471,13.0,7.0,-5.0,0.5555555555555556,2.0,2.0,0.0,1.0,0.5333333333333333,0.6111111111111112,0.5555555555555556,0.5882352941176471,0.0,0.0,0.5555555555555556,0.5882352941176471,0.0827485380116959,0.38339254858562916,456.5,231.0,0.4787960109065662,57.0,59.0,53.1,-5.899999999999999,0.9,25.0,18.0,-2.0,0.8823529411764706,21.0,14.0,-1.0,0.8576190476190406,8.0,7.0,0.0,1.0,0.8503571428571376,0.8947368421052632,0.8576190476190406,0.8823529411764706,0.0,0.02442073170731663,0.8576190476190406,0.8823529411764706,0.18336257309941476,0.6576313924050627,888.0999999999985,464.09999999999854,0.9148211179184588
late_time_delay,0.15,repaired,57.0,59.0,50.218125,-8.781875000000001,0.8511546610169491,16.085,8.786875,-7.298125,0.5153892917319368,12.993125,6.520625,-6.4725,0.4774609001894795,3.091875,2.26625,-0.825625,0.7230194666409486,0.4731104889590796,0.5413436645785022,0.4774609001894795,0.5153892917319368,0.00203243492750221,0.0028477329376791986,0.4774609001894795,0.5153892917319368,0.11336933479532163,0.28405289080288904,492.344375,196.58625,0.4186943094355636,0.0,0.0,0.6321908046237632,0.6321908046237628,0.010715098383453624,8.383222375738788,7.773688289591143,3.367299385775953,0.16464663253924533,5.734883023181949,4.690117209019369,2.983043732393034,0.17744370159821593,3.8347885319229587,3.700333325076241,1.0542949447329264,0.33313600515633657,0.1732773262768159,0.16605235993258444,0.17744370159821593,0.16464663253924533,0.011836246413172869,0.013265117032613414,0.17744370159821593,0.16464663253924533,0.05766901690205037,0.12685619954749178,239.04792359529173,112.41635735414631,0.19459922113571868,57.0,59.0,50.15,-8.850000000000001,0.85,6.0,2.0,-13.0,0.25,5.0,2.0,-11.0,0.2,0.0,0.0,-3.0,0.0,0.21428571428571427,0.2727272727272727,0.2,0.25,0.0,0.0,0.2,0.25,0.03245614035087719,0.08260524499654934,157.0,45.0,0.13816191829790903,57.0,59.0,50.15,-8.850000000000001,0.85,16.0,8.0,-7.0,0.5,13.0,6.0,-6.0,0.47368421052631576,2.0,1.0,-1.0,0.8571428571428571,0.4666666666666667,0.5454545454545454,0.47368421052631576,0.5,0.0,0.0,0.47368421052631576,0.5,0.10073099415204678,0.28716791422523547,456.5,183.0,0.4028451995685005,57.0,59.0,50.15,-8.850000000000001,0.85,25.0,17.0,-2.0,0.8,21.0,13.0,-2.0,0.7694055944055919,8.0,6.0,0.0,1.0,0.7692307692307693,0.8184491978609587,0.7694055944055919,0.8,0.0,0.025032051282050816,0.7694055944055919,0.8,0.2108187134502924,0.5006009880151362,888.0999999999985,388.0499999999993,0.8213380952380952
late_time_delay,0.15,unrepaired,57.0,59.0,50.218125,-8.781875000000001,0.8511546610169491,16.085,8.786875,-7.298125,0.5153892917319368,12.993125,6.520625,-6.4725,0.4774609001894795,3.091875,2.26625,-0.825625,0.7230194666409486,0.4731104889590796,0.5413436645785022,0.4774609001894795,0.5153892917319368,0.00203243492750221,0.0028477329376791986,0.4774609001894795,0.5153892917319368,0.11336933479532163,0.28405289080288904,492.344375,196.58625,0.4186943094355636,0.0,0.0,0.6321908046237632,0.6321908046237628,0.010715098383453624,8.383222375738788,7.773688289591143,3.367299385775953,0.16464663253924533,5.734883023181949,4.690117209019369,2.983043732393034,0.17744370159821593,3.8347885319229587,3.700333325076241,1.0542949447329264,0.33313600515633657,0.1732773262768159,0.16605235993258444,0.17744370159821593,0.16464663253924533,0.011836246413172869,0.013265117032613414,0.17744370159821593,0.16464663253924533,0.05766901690205037,0.12685619954749178,239.04792359529173,112.41635735414631,0.19459922113571868,57.0,59.0,50.15,-8.850000000000001,0.85,6.0,2.0,-13.0,0.25,5.0,2.0,-11.0,0.2,0.0,0.0,-3.0,0.0,0.21428571428571427,0.2727272727272727,0.2,0.25,0.0,0.0,0.2,0.25,0.03245614035087719,0.08260524499654934,157.0,45.0,0.13816191829790903,57.0,59.0,50.15,-8.850000000000001,0.85,16.0,8.0,-7.0,0.5,13.0,6.0,-6.0,0.47368421052631576,2.0,1.0,-1.0,0.8571428571428571,0.4666666666666667,0.5454545454545454,0.47368421052631576,0.5,0.0,0.0,0.47368421052631576,0.5,0.10073099415204678,0.28716791422523547,456.5,183.0,0.4028451995685005,57.0,59.0,50.15,-8.850000000000001,0.85,25.0,17.0,-2.0,0.8,21.0,13.0,-2.0,0.7694055944055919,8.0,6.0,0.0,1.0,0.7692307692307693,0.8184491978609587,0.7694055944055919,0.8,0.0,0.025032051282050816,0.7694055944055919,0.8,0.2108187134502924,0.5006009880151362,888.0999999999985,388.0499999999993,0.8213380952380952
late_time_delay,0.2,repaired,57.0,59.0,47.306625,-11.693374999999996,0.8018072033898306,16.085,7.876875,-8.208125,0.4602237027069038,12.993125,5.77875,-7.214375,0.4234372701970875,3.091875,2.098125,-0.99375,0.6747201944772463,0.4211254785459181,0.48982238735888706,0.4234372701970875,0.4602237027069038,0.0020762101304244336,0.002035957412102392,0.4234372701970875,0.4602237027069038,0.12688468567251462,0.21232690612427074,492.344375,168.2,0.36498259231522856,0.0,0.0,0.9518995437656957,0.9518995437656961,0.01613389057229991,8.383222375738788,7.583143097560376,3.7203056361677587,0.16022676770830804,5.734883023181949,4.499840438587607,3.304595418701828,0.1719544630256744,3.8347885319229587,3.6296445940845863,1.203142306405644,0.35115004096421537,0.1683650423398478,0.16145668509313263,0.1719544630256744,0.16022676770830804,0.0115155989027645,0.010276105802590942,0.1719544630256744,0.16022676770830804,0.06295447254079566,0.10462907848260232,239.04792359529173,98.6079495805612,0.1855621432179069,57.0,59.0,47.2,-11.799999999999997,0.8,6.0,2.0,-14.0,0.21409774436090243,5.0,1.0,-13.0,0.18181818181818182,0.0,0.0,-3.0,0.0,0.18721590909090935,0.25,0.18181818181818182,0.21409774436090243,0.0,0.0,0.18181818181818182,0.21409774436090243,0.03713450292397661,0.036559849364727434,157.0,33.950000000000045,0.09151435472801334,57.0,59.0,47.2,-11.799999999999997,0.8,16.0,6.0,-8.0,0.45454545454545453,13.0,5.0,-7.0,0.41885964912280704,2.0,1.0,-1.0,0.75,0.4117647058823529,0.5,0.41885964912280704,0.45454545454545453,0.0,0.0,0.41885964912280704,0.45454545454545453,0.11403508771929824,0.214929718875502,456.5,155.0,0.3513343958764285,57.0,59.0,47.2,-11.799999999999997,0.8,25.0,16.0,-3.0,0.7396739130434703,21.0,12.0,-2.0,0.7,8.0,6.0,0.0,1.0,0.6923076923076923,0.75,0.7,0.7396739130434703,0.0,0.0,0.7,0.7396739130434703,0.23157894736842105,0.38807076039640503,888.0999999999985,345.0,0.72197580645161
late_time_delay,0.2,unrepaired,57.0,59.0,47.306625,-11.693374999999996,0.8018072033898306,16.085,7.876875,-8.208125,0.4602237027069038,12.993125,5.77875,-7.214375,0.4234372701970875,3.091875,2.098125,-0.99375,0.6747201944772463,0.4211254785459181,0.48982238735888706,0.4234372701970875,0.4602237027069038,0.0020762101304244336,0.002035957412102392,0.4234372701970875,0.4602237027069038,0.12688468567251462,0.21232690612427074,492.344375,168.2,0.36498259231522856,0.0,0.0,0.9518995437656957,0.9518995437656961,0.01613389057229991,8.383222375738788,7.583143097560376,3.7203056361677587,0.16022676770830804,5.734883023181949,4.499840438587607,3.304595418701828,0.1719544630256744,3.8347885319229587,3.6296445940845863,1.203142306405644,0.35115004096421537,0.1683650423398478,0.16145668509313263,0.1719544630256744,0.16022676770830804,0.0115155989027645,0.010276105802590942,0.1719544630256744,0.16022676770830804,0.06295447254079566,0.10462907848260232,239.04792359529173,98.6079495805612,0.1855621432179069,57.0,59.0,47.2,-11.799999999999997,0.8,6.0,2.0,-14.0,0.21409774436090243,5.0,1.0,-13.0,0.18181818181818182,0.0,0.0,-3.0,0.0,0.18721590909090935,0.25,0.18181818181818182,0.21409774436090243,0.0,0.0,0.18181818181818182,0.21409774436090243,0.03713450292397661,0.036559849364727434,157.0,33.950000000000045,0.09151435472801334,57.0,59.0,47.2,-11.799999999999997,0.8,16.0,6.0,-8.0,0.45454545454545453,13.0,5.0,-7.0,0.41885964912280704,2.0,1.0,-1.0,0.75,0.4117647058823529,0.5,0.41885964912280704,0.45454545454545453,0.0,0.0,0.41885964912280704,0.45454545454545453,0.11403508771929824,0.214929718875502,456.5,155.0,0.3513343958764285,57.0,59.0,47.2,-11.799999999999997,0.8,25.0,16.0,-3.0,0.7396739130434703,21.0,12.0,-2.0,0.7,8.0,6.0,0.0,1.0,0.6923076923076923,0.75,0.7,0.7396739130434703,0.0,0.0,0.7,0.7396739130434703,0.23157894736842105,0.38807076039640503,888.0999999999985,345.0,0.72197580645161
